date,title,link,location,description,en_title,kategorie
18.03.2025 14:19 Uhr,Rettungswageneinsatz gestört und verfassungsfeindliche Parolen gerufen,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1542170.php,Ereignisort:Lichtenberg,"Nr. 0705
Gestern Nachmittag hat ein Mann in Neu-Hohenschönhausen den Einsatz eines Rettungswagens der Berliner Feuerwehr gestört und verfassungsfeindliche Parolen gerufen. Nach bisherigen Erkenntnissen behinderte der offenbar stark alkoholisierte 48-Jährige gegen 15:10 Uhr im Röttkenring die Arbeit der Besatzung eines Rettungswagens, als die Rettungskräfte gerade einen anderen, offenbar ebenfalls stark alkoholisierten Mann zur Behandlung in einen Rettungswagen bringen wollten. Hinzualarmierte Kräfte des Polizeiabschnitts 31 hielten den 48-Jährigen zunächst von weiteren Störungen ab, sodass die Rettungskräfte sich weiter um ihren Patienten kümmern konnten. Im weiteren Verlauf verhielt sich der 48-Jährige zunehmend unkooperativ, rief zudem mehrere verfassungsfeindliche Parolen und zeigte den verbotenen Hitlergruß. Der 48-Jährige kam mehrfachen Aufforderungen der Polizeikräfte dies zu unterlassen nicht nach und begann sich selbst zu verletzen, indem er seinen Kopf und seine
    Hände gegen eine Wand schlug, sodass ihn die Polizeikräfte festhielten, damit er sich nicht weiter verletzt. Anschließend kam er zur Behandlung in ein Krankenhaus. Dieses konnte er nach der Behandlung wieder verlassen. Eine bei ihm durchgeführte Atemalkoholmessung erbrachte einen Wert von etwas mehr als 2,8 Promille. Der Polizeiliche Staatsschutz des Landeskriminalamts Berlin führt die weiteren Ermittlungen.",,Öffentliche Ordnung
18.03.2025 14:14 Uhr,"Junge von anderen Jungen rassistisch beleidigt, bespuckt, geschlagen und getreten",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1542167.php,Ereignisort:Lichtenberg,"Nr. 0704
Gestern Nachmittag sollen zwei noch nicht identifizierte Jungen einen Neunjährigen in Lichtenberg rassistisch beleidigt, bespuckt, geschlagen und getreten haben. Außerdem sollen sie den Jungen gegen einen Zaun gedrückt und ihm mit einem Fußball ins Gesicht geschossen haben. Nach bisherigem Kenntnisstand soll sich die Tat gegen 17:50 Uhr auf einem Hof einer Schule in Lichtenberg außerhalb der Schulzeit ereignet haben. Der Junge erlitt Schmerzen am Kopf. Eine ärztliche Behandlung war zunächst nicht erforderlich. Die weiteren Ermittlungen dauern an und wurden vom Polizeilichen Staatsschutz des Landeskriminalamts Berlin übernommen.",,Gewaltverbrechen
18.03.2025 12:02 Uhr,Mann nach Angriff im Krankenhaus,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1542073.php,Ereignisort:Marzahn-Hellersdorf,"Nr. 0703
Gestern Nachmittag wurde ein Mann von vier Unbekannten in Marzahn angegriffen. Nach bisherigen Erkenntnissen gab es zunächst gegen 17:30 Uhr an der Mehrower Allee Ecke Märkische Allee auf dem Vorplatz der Unterführung zum S-Bahnhof Mehrower Allee eine verbale Auseinandersetzung zwischen dem 36-Jährigen und vier Männern. Während des Streits zog sich einer der Männer Handschuhe mit Protektoren an und lief mit einem Komplizen auf den 36-Jährigen zu. Das Duo schlug und trat daraufhin auf ihn ein. Der Angegriffene habe sich losreißen können und habe Zuflucht in einer in der Nähe befindlichen Tankstelle gesucht. Alarmierte Rettungskräfte brachten den 36-Jährigen, der eine Kopfplatzwunde und Rippenschmerzen erlitt, zur stationären Behandlung in ein Krankenhaus. Ein Fachkommissariat der Polizeidirektion 3 (Ost) übernahm die weiteren Ermittlungen.",,Gewaltverbrechen
18.03.2025 11:52 Uhr,Radfahrerin und Radfahrer zusammengestoßen – zwei Verletzte,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1542072.php,Ereignisort:Marzahn-Hellersdorf,"Nr. 0702
Gestern Nachmittag kam es im Ortsteil Biesdorf zu einem Zusammenstoß zwischen einer Radfahrerin und einem Radfahrer. Nach bisherigen Erkenntnissen war die 57-Jährige gegen 17:20 Uhr mit ihrem Fahrrad in der Dramburger Straße in Richtung Heesestraße unterwegs. Zeitgleich befuhr ein 70-Jähriger mit seinem Fahrrad die vorfahrtsberechtigte Heesestraße in Richtung Köpenicker Straße. In Höhe der Einmündung stießen die beiden zusammen und verletzten sich. Alarmierte Rettungskräfte brachten beide jeweils mit Kopfverletzungen zu stationären Behandlungen in ein Krankenhaus. Die weiteren Ermittlungen übernimmt ein Fachkommissariat der Polizeidirektion 3 (Ost).",,Verkehrsdelikte
18.03.2025 07:32 Uhr,Diebstähle von Werkzeugmaschinen aus Handwerkerfahrzeugen – Polizei sucht weitere Geschädigte,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1541905.php,Ereignisort:Lichtenberg,"Nr. 0701
Diebstähle von Werkzeugmaschinen aus Handwerkerfahrzeugen – Polizei sucht weitere Geschädigte
In der Nacht vom 28. zum 29. Januar 2025 wurden in Karlshorst zwei Personen nach Diebstahl aus einem Handwerkerfahrzeug festgenommen und die von ihnen benutzten Täterfahrzeuge, ein Skoda Fabia und ein VW Passat sichergestellt. In den Täterfahrzeugen wurden diverse Werkzeugmaschinen aufgefunden, von denen ein Teil bislang fünf Handwerkerfahrzeugen zugeordnet werden konnte, die in der Zeit vom 28. zum 29. Januar 2025 in den Postleitzahlenbereichen 10315, 10318, 10319 Berlin angegriffen wurden. Die Täter schlugen überwiegend die Heckscheiben der Fahrzeuge ein und verschafften sich so Zugang zu den Werkzeugen.
Einige Werkzeugmaschinen konnten bislang keinen Strafanzeigen zugeordnet werden. Hier wird davon ausgegangen, dass im benannten Tatzeitraum noch weitere Fahrzeuge aufgebrochen wurden, ohne dass diese Taten angezeigt wurden.
Sofern bislang keine Anzeigenerstattung erfolgt ist, werden Personen, deren Handwerkerfahrzeuge im Zeitraum vom 28. zum 29. Januar 2025 in Lichtenberg aufgebrochen und aus denen Werkzeuge entwendet wurden, gebeten, sich beim Kfz-Kommissariat der Polizeidirektion 3 (Ost) telefonisch unter (030) 4664-372231 beziehungsweise per E-Mail an
Dir3K22@polizei.berlin.de
unter Angabe der Vorgangsnummer 250129-0430-401286 zu melden.",,Eigentumsdelikte
17.03.2025 17:53 Uhr,Radfahrerin bei Verkehrsunfall verletzt,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1541881.php,Ereignisort:Pankow,"Nr. 0700
Heute Vormittag verletzte sich eine Radfahrerin bei einem Verkehrsunfall in Pankow. Nach den bisherigen Ermittlungen und Zeugenaussagen befuhr die 67-Jährige gegen 10:20 Uhr den Radweg auf der Dietzgenstraße in Richtung Pastor-Niemöller Platz. Kurz hinter der Kreuzung zum Altenberger Weg soll sie einem Auto ausgewichen sein, das auf dem Radweg abgestellt war und stürzte zu Boden. Dabei verletzte sie sich an einem Arm und am Oberköper. Rettungskräfte brachten die Seniorin zur stationären Behandlung in ein Krankenhaus. Die weiteren Ermittlungen führt ein Fachkommissariat der Polizeidirektion 1 (Nord).",,Verkehrsdelikte
17.03.2025 15:13 Uhr,Seniorin nach Verkehrsunfall verstorben,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1534113.php,Ereignisort:Treptow-Köpenick,"Nr. 0699
Die 83-jährige Seniorin, die bei dem Verkehrsunfall am 20. Februar 2025 in Köpenick lebensgefährliche Verletzungen erlitt, verstarb heute in einem Krankenhaus.
Erstmeldung Nr. 0454 vom 21. Februar 2025: Seniorin bei Verkehrsunfall lebensgefährlich verletzt
Bei einem Verkehrsunfall in Köpenick wurde gestern Vormittag eine Seniorin lebensgefährlich verletzt. Nach bisherigen Erkenntnissen betrat die 83-jährige Fußgängerin gegen 9:25 Uhr unvermittelt die Fahrbahn der Salvador-Allende-Straße gegenüber der Einmündung Pablo-Neruda-Straße. Ein 42 Jahre alter Autofahrer, der aus Richtung Müggelheimer Damm kommend in Richtung Bellevuestraße auf der Salvador-Allende-Straße unterwegs war, fuhr die Frau an. Sie erlitt dadurch erhebliche Verletzungen am Kopf, am Becken und am Oberkörper. Alarmierte Rettungskräfte brachten die Seniorin in ein Krankenhaus. Dort wurde sie notoperiert und verblieb zur stationären Behandlung. Die Salvador-Allende-Straße musste für die Unfallaufnahme von circa 9:35 Uhr bis circa 13:40 Uhr vollständig gesperrt werden. Die Ermittlungen führt ein Fachkommissariat für Verkehrsdelikte der Polizeidirektion 3 (Ost).",,Verkehrsdelikte
17.03.2025 14:32 Uhr,Überfälle auf Fahrer von Fahrdienstleistern,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1541796.php,Ereignisort:bezirksübergreifend,"Lichtenberg/Mitte
Zu zwei Überfällen auf Fahrdienstleister, die in der vergangenen Nacht in Lichtenberg und Mitte nach demselben Modus Operandi begangen wurden, haben Fachkommissariate der Direktion 3 (Ost) und 1 (Nord) die Ermittlungen übernommen. Ein Zusammenhang zwischen den beiden Fällen wird geprüft. Die Ermittlungen dauern an.
Nr. 0697
Gegen 22:30 Uhr wurden Einsatzkräfte in Fennpfuhl zu einem Mitarbeiter eines Fahrdienstleisters gerufen, der kurz zuvor überfallen worden war. Den bisherigen Erkenntnissen zufolge hatte ein Unbekannter bei dem 54-jährigen Mitarbeiter ein Großraumtaxi für fünf Personen bestellt. Als der Fahrer am vereinbarten Ort in der Rudolf-Seiffert-Straße angekommen war, habe ein unbekannter Mann die Tür hinter dem Fahrersitz aufgerissen und sei eingestiegen. Anschließend soll der Mann den Fahrer am Hals gewürgt haben. Zeitgleich sollen vier weitere Personen versucht haben, in das Fahrzeug zu gelangen, was der Fahrer verhindern konnte, indem er zunächst stark beschleunigte und dann abbremste. Dadurch soll der unbekannte Mann von der hinteren Sitzbank auf den Beifahrersitz gerutscht sein. Ohne Beute soll er das Fahrzeug über die Beifahrertür verlassen haben und gemeinsam mit den anderen unbekannt gebliebenen Personen vom Ort geflüchtet sein. Der Fahrer blieb unverletzt.
Nr. 0698
Zu einem Raub wurden Einsatzkräfte gegen 1:30 Uhr nach Gesundbrunnen alarmiert. In der Lortzingstraße trafen sie auf einen 55-jährigen Mitarbeiter eines Fahrdienstes, der zuvor ausgeraubt worden war. Er gab an, dass am S-Bahnhof Adlershof zwei Männer in seinen Wagen zugestiegen seien und er diese bis zur Lortzingstraße gefahren habe. Dort soll einer der Tatverdächtigen, der auf der Rückbank saß, zunächst vorgetäuscht haben, zu zahlen, während der zweite tatverdächtige Mann ausgestiegen, zur Fahrerseite gelaufen sei und den Fahrer in ein Gespräch verwickelt habe. Als der Fahrer sein Portemonnaie mit Wechselgeld hervorgeholt habe, soll ihn der im Auto befindliche Tatverdächtige am Hals gewürgt haben. Der Tatverdächtige außerhalb des Fahrzeugs habe dann die Tür geöffnet und ihm die Geldbörse entwendet. Anschließend seien beide Männer geflüchtet. Der Fahrer klagte über Atemnot, musste jedoch nicht ärztlich behandelt werden.",,Gewaltverbrechen
17.03.2025 14:21 Uhr,Alkoholisierter Mann löst Einsatz des SEK aus,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1541794.php,Ereignisort:Marzahn-Hellersdorf,"Nr. 0696
Gestern Abend wurden Spezialkräfte nach Marzahn alarmiert, da auf einer angeblichen Party schwere Straftaten verübt worden sein sollten. Über den Polizeinotruf hatte ein 37 Jahre alter Mann gegen 18:50 Uhr mitgeteilt, dass es in einer Wohnung in der Max-Herrmann-Straße, in der sich mehrere Personen befinden sollten, zu einer Straftat gekommen sein soll, bei der unter anderem auch eine Schusswaffe verwendet worden sein sollte. Alarmierte Einsatzkräfte trafen den stark alkoholisierten Mann an einem Mehrfamilienhaus an. Gegenüber einer Polizistin und einem Polizisten bestätigte er nochmals den Sachverhalt und schien unter dem Eindruck des Geschehens zu stehen. Bei einer freiwillig gestatteten Durchsuchung des Anrufers fanden die Einsatzkräfte einen Schlagring. Eine Richterin bewilligte die Durchsuchung der betroffenen Wohnung, die durch das Spezialeinsatzkommando gewaltsam geöffnet wurde. In der Wohnung konnte der ebenfalls alkoholisierte 38-jährige Bewohner angetroffen
    werden, der bei der Begehung der Wohnung einen Beutel mit Betäubungsmitteln aus dem Fenster warf. Hinweise auf eine Party oder den geschilderten Sachverhalt des Anrufers bestätigten sich nicht. Der 38-Jährige wurde am Kopf verletzt, lehnte jedoch eine ärztliche Behandlung ab. Da sich der gesundheitliche Zustand des 37-Jährigen im Verlauf des Polizeieinsatzes zunehmend verschlechterte, wurde ein Rettungswagen alarmiert. Die Rettungskräfte behandelten den Mann am Ort. Der 37-Jährige muss sich nun wegen des Missbrauchs von Notrufen und wegen des Verstoßes gegen das Waffengesetz verantworten und der Wohnungsinhaber wegen eines Verstoßes gegen das Betäubungsmittelgesetz. Die weitere Bearbeitung übernimmt ein Fachkommissariat der Direktion 3 (Ost).",,Gewaltverbrechen
17.03.2025 14:03 Uhr,Jugendlicher Raser ohne Führerschein stellt sich nach verbotenem Kraftfahrzeugrennen und Unfallflucht,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1541793.php,Ereignisort:Steglitz-Zehlendorf,"Nr. 0695
In der vergangenen Nacht verursachte ein Jugendlicher einen Verkehrsunfall in Steglitz, nachdem er sich einer Verkehrskontrolle entzog. Kurz nach 1 Uhr wurde ein Funkstreifenwagen des Polizeiabschnitts 42 auf einen Raser in der Albrechtstraße aufmerksam. Die Einsatzkräfte entschlossen sich, den Fahrzeugführer verkehrsrechtlich zu überprüfen. Der Fahrer des Mercedes missachtete jedoch sämtliche Anhaltesignale und beschleunigte stattdessen weiter die Geschwindigkeit des Wagens, mit dem er über den Steglitzer Damm und die Halskestraße wieder zurück in die Albrechtstraße flüchtete. Dabei gefährdete er einen BVG-Bus, dessen Busfahrer nur durch starkes Bremsen einen Zusammenstoß mit dem Flüchtigen verhindern konnte. Des Weiteren überquerte der Flüchtende einen Fußgängerüberweg, ohne seine Geschwindigkeit zu reduzieren und betätigte bei einem Abbiegevorgang nicht den Fahrtrichtungsanzeiger. Nachdem der Mercedes auf Höhe der Albrechtstraße Ecke Stindestraße aus dem
    Sichtfeld der Einsatzkräfte verschwand, machte ein Polizeibeamter außer Dienst seine Kolleginnen und Kollegen auf den Mercedes aufmerksam, der in der Albrechtstraße Ecke Bismarckstraße in der Kurve nach links von der Fahrbahn abgekommen war und gegen die Leitplanke fuhr. Der Tatverdächtige entfernte sich nun mit dem nunmehr stark beschädigten Mercedes vom Unfallort. Die Einsatzkräfte stellten den verschlossenen Wagen später in der Liliencronstraße in zweiter Reihe fest und beschlagnahmten ihn auf staatsanwaltschaftliche Anordnung. An der Anschrift des 49-jährigen Fahrzeughalters wurde niemand angetroffen. Gegen 4:30 Uhr stellte sich der 17 Jahre alte Sohn des Halters auf dem Polizeiabschnitt 45 und gestand ein, das Auto seines Vaters gefahren zu haben. Der Jugendliche ist nicht im Besitz einer Fahrerlaubnis. Das Fachkommissariat für Verkehrsdelikte der Polizeidirektion 4 (Süd) übernahm die weiteren Ermittlungen wegen des Verdachts des verbotenen Kraftfahrzeugrennens,
    der Verkehrsunfallflucht und des Fahrens ohne Fahrerlaubnis. Der Vater muss sich verantworten, letzteres geduldet zu haben.",,Verkehrsdelikte
17.03.2025 10:07 Uhr,Körperverletzungen und rassistische Beleidigung bei Amateurfußballspiel - Widerstand gegen Vollstreckungsbeamte im Nachgang,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1541509.php,Ereignisort:Pankow,"Nr. 0694
Gestern Mittag musste ein Amateurfußballspiel im Ortsteil Prenzlauer Berg abgebrochen werden. Gegen 12:30 Uhr soll es auf dem Fußballplatz in der Dunckerstraße während der Spielbegegnung zu körperlichen Auseinandersetzungen gekommen sein. Nach bisherigem Kenntnisstand griffen zwei Spieler der Gastmannschaft einen Gegenspieler an. Der 38-Jährige soll von den beiden Angreifern im Alter von 36 und 53 Jahren zu Boden gestoßen und festgehalten worden sein. Einer der beiden habe ihn dabei gegen den Kopf getreten. Anschließend soll der Rest der beiden Mannschaften interveniert und die Personen voneinander getrennt haben. Auf dem Weg in die Umkleidekabinen habe der 36-Jährige zudem einen 39 Jahre alten Spieler der Heimmannschaft am Kragen gepackt und ihn mit der Faust gegen den Kopf geschlagen. Der 53-Jährige hatte beim Eintreffen der alarmierten Einsatzkräfte bereits die Spielstätte verlassen. Die Kräfte trafen den 36-jährigen Tatverdächtigen noch am Sportplatz an. Als
    dieser sich aggressiv und bedrohlich gegenüber einer Zeugin verhielt und auch der Aufforderung der Einsatzkräfte, ihr fernzubleiben, nicht nachkam, hielten ihn die Polizisten fest und schoben ihn von der 33-Jährigen weg. Dabei schlug der 36-Jährige den Arm eines Polizisten und lief in bedrohlicher Haltung auf ihn zu. Die Aufforderung des Polizisten, Abstand zu halten, missachtete er. Erst als ihm der Einsatz des Reizstoffsprühgerätes angedroht wurde, stellte er sein aggressives Verhalten gegenüber den Einsatzkräften ein. Während der körperlichen Auseinandersetzung soll der 36-Jährige von einem ihm unbekannten Gegenspieler rassistisch beleidigt worden sein. Die beiden Angegriffenen erlitten Kopfschmerzen. Während der 38-Jährige ambulant am Ort behandelt wurde, lehnte der 39-Jährige eine ärztliche Behandlung ab. Einsatzkräfte beschlagnahmten den Stollenfußballschuh des 36-Jährigen als Beweismittel und entließen ihn anschließend aus den polizeilichen Maßnahmen.
    Die beiden Mannschaften verließen das Gelände unter Aufsicht der Polizei in getrennte Richtungen. Die beiden Angreifer müssen sich wegen des Verdachts der gefährlichen Körperverletzung verantworten, der Jüngere zudem wegen einfacher Körperverletzung und Widerstands gegen Vollstreckungsbeamte. Die Kriminalpolizei sowie örtliche Abschnittskommissariate der Polizeidirektion 1 (Nord) führen die weiteren Ermittlungen. Der Polizeiliche Staatsschutz des Landeskriminalamts übernahm die Ermittlungen zur Beleidigung mit rassistischem Hintergrund.",,Gewaltverbrechen
17.03.2025 10:05 Uhr,Metallschrott und Steine auf Mädchen geworfen,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1541507.php,Ereignisort:Treptow-Köpenick,"Nr. 0693
In Köpenick wurden gestern Nachmittag Metallschrott und Steine aus einer mehrgeschossigen Ruine auf zwei Mädchen geworfen. Nach bisherigen Erkenntnissen warfen gegen 16:40 Uhr zwei Jugendliche und ein Kind aus einem leerstehenden Gebäude in der Friedrichshagener Straße mehrere Steine und metallische Gegenstände, unter anderem eine Eisenstange, auf zwei 13-jährige Mädchen. Die beiden Mädchen konnten den Gegenständen ausweichen und wurden dadurch nicht verletzt. Die Tatverdächtigen flüchteten, konnten aber von Einsatzkräften der Polizei in der Nähe des Tatortes festgestellt werden. Es handelt sich um zwei 14-Jährige und einen 10-Jährigen. Die Ermittlungen werden nun wegen versuchter gefährlicher Körperverletzung von einem Kriminalkommissariat der Polizeidirektion 3 (Ost) geführt.",,Gewaltverbrechen
17.03.2025 10:02 Uhr,Mutmaßlicher Drogendealer festgenommen,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1541506.php,Ereignisort:Spandau,"Nr. 0692
Polizeieinsatzkräfte nahmen gestern Vormittag in Hakenfelde einen mutmaßlichen Drogenhändler fest. Sie sahen, wie er gegen 10:25 Uhr in der Neuendorfer Straße scheinbar etwas aus dem Auto heraus an eine Person übergab. Es bestand der Verdacht, dass er mutmaßlich Drogen an die Person verkauft hatte. Die Person konnte daraufhin überprüft werden. Bei ihr wurden zwei Kügelchen mit mutmaßlichen Drogen gefunden und beschlagnahmt. Nach der Überprüfung kam die Person wieder auf freien Fuß und der mutmaßliche Drogenverkäufer wurde überprüft. Die Einsatzkräfte versperrtem ihm mit ihrem Dienstwagen den Weg zur Weiterfahrt und forderten ihn auf, auszusteigen. Beim Aussteigen ließ er zwei gefüllte Beutel fallen, die unter das Fahrzeug rollten. Darin befanden sich mehrere Kügelchen mutmaßlicher Drogen. Darüber hinaus fanden sie bei ihm 30 weitere entsprechende Kügelchen und 480 Euro mutmaßlichen Handelserlöses. Alles wurde beschlagnahmt. Als sein Wagen zudem
    durchsucht werden sollte, versuchte der 42-Jährige zu flüchten. Nach wenigen Metern stürzte er jedoch und seine Flucht endete wieder. In seinem Wagen fanden die Polizeikräfte weitere fast 190 Euro und insgesamt vier Handys. Beides wurde ebenfalls beschlagnahmt. Bei einer anschließenden Durchsuchung der Wohnung des 42-Jährigen in Moabit wurden die Polizeikräfte weiter fündig: unter anderem knapp 300 Gramm Heroin, circa 32 Gramm Kokain, drei Handys und 6000 Euro Bargeld kamen ans Tageslicht und wurden ebenfalls beschlagnahmt.
Aufgrund seines Sturzes kam der mutmaßliche Drogenhändler zunächst zu einer ambulanten Behandlung in ein Krankenhaus. Anschließend wurde er der Kriminalpolizei der Direktion 2 überstellt, welche die weiteren, noch andauernden Ermittlungen übernommen hat.",,Betäubungsmittel
17.03.2025 09:59 Uhr,Motorradfahrer ohne Führerschein verursacht Verkehrsunfall,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1541504.php,Ereignisort:Lichtenberg,"Nr. 0691
Gestern Nachmittag ereignete sich in Alt-Hohenschönhausen ein Verkehrsunfall, bei dem ein Motorradfahrer verletzt wurde. Gegen 15.30 Uhr war ein 18-Jähriger mit einem Motorrad auf einem Gelände der Marzahner Straße unterwegs. Aus bislang unbekannter Ursache verlor der 18-Jährige die Kontrolle über das zuvor unbefugt angeeignete Motorrad und fuhr gegen einen geparkten Minivan. Durch die Kollision stürzte der Motorradfahrer zu Boden, brach sich beide Handgelenke und zog sich eine Kopfverletzung zu. Alarmierte Rettungskräfte brachten den Verletzten für eine stationäre Behandlung in ein Krankenhaus. Im Rahmen der ersten Ermittlungen wurde bekannt, dass der 18-Jährige nicht im Besitz einer gültigen Fahrerlaubnis ist. Sowohl am Motorrad als auch am Minivan entstand Sachschaden. Die weiteren Ermittlungen hat ein Fachkommissariat für Verkehrsdelikte der Polizeidirektion 3 (Ost) übernommen.",,Verkehrsdelikte
16.03.2025 16:16 Uhr,Homophob beleidigt und geschlagen,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1541397.php,Ereignisort:Mitte,"Nr. 0690
Gestern Nachmittag kam es zu einer Körperverletzung sowie zu einer Beleidigung mit homophobem Hintergrund im Hansaviertel. Nach ersten Erkenntnissen soll ein 40-Jähriger aus ungeklärter Ursache einen 67-Jährigen gegen Kopf und Rücken geschlagen, auf ihn eingetreten und homophob beleidigt haben. Der 67-Jährige habe sich seinerseits mit einem Reizgas gegen den Angriff zur Wehr gesetzt. Der 40-Jährige erlitt Augenreizungen, lehnte eine Behandlung jedoch ab. Der 67-Jährige blieb unverletzt. Beide Männer wurden nach Abschluss der Identitätsfeststellungen entlassen. Die weiteren Ermittlungen hat der Polizeiliche Staatsschutz des Landeskriminalamts übernommen.",,Gewaltverbrechen
16.03.2025 15:19 Uhr,Raubüberfall auf Supermarkt,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1541396.php,Ereignisort:Tempelhof-Schöneberg,"Nr. 0689
Gestern Abend wurde ein Supermarkt in Mariendorf überfallen. Nach ersten Erkenntnissen sei ein 30-jähriger Mitarbeiter des Supermarktes im Dardanellenweg kurz vor 22 Uhr von einem maskierten Mann mit einer Schusswaffe genötigt worden, die Kasse zu öffnen. Der Mitarbeiter sei der Forderung nachgekommen, woraufhin der Unbekannte Bargeld aus der Kasse genommen habe und in unbekannte Richtung geflüchtet sei. Der 30-Jährige stand deutlich unter dem Eindruck des Geschehens, blieb körperlich jedoch unverletzt. Die weiteren Ermittlungen führt ein Fachkommissariat der Polizeidirektion 4 (Süd).",,Gewaltverbrechen
16.03.2025 15:17 Uhr,Kellerverschläge in Brand,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1541395.php,Ereignisort:Neukölln,"Nr. 0688
Gestern Abend wurden Einsatzkräfte wegen einer schweren Brandstiftung nach Neukölln alarmiert. Nach ersten Erkenntnissen sollen Anwohnende gegen 20:15 Uhr Rauchentwicklung im Keller eines Mehrfamilienhauses in der Werrastraße wahrgenommen haben. Die Feuerwehr stellte mehrere Brandherde fest, die vollständig gelöscht wurden. Eine 40-jährige Bewohnerin wurde mit Verdacht auf Rauchgasintoxikation in ein Krankenhaus gebracht. Die weiteren Ermittlungen hat ein Brandkommissariat des Landeskriminalamts übernommen.",,Brandstiftung
16.03.2025 15:15 Uhr,Nach einer Trunkenheitsfahrt im Krankenhaus,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1541394.php,Ereignisort:Charlottenburg-Wilmersdorf,"Nr. 0687
In der vergangenen Nacht erlitt ein Autofahrer nach einem Verkehrsunfall in Wilmersdorf Verletzungen. Nach ersten Erkenntnissen sei der 44-jährige Autofahrer gegen 1 Uhr auf der Autobahn 100 in Richtung Spandau gefahren, als er auf Höhe der Abfahrt der Detmolder Straße nach links von der Fahrbahn abkam und gegen die Leitplanke prallte. Er erlitt durch den Aufprall Verletzungen im Hüftbereich. Rettungskräfte brachten ihn in ein Krankenhaus, wo er stationär verbleibt. Gegenüber den Polizeikräften gab der Fahrer an, Alkohol getrunken zu haben. Aus diesem Grunde musste der Mann sich einer Blutentnahme unterziehen. Die Ermittlungen dazu dauern an.",,Verkehrsdelikte
16.03.2025 14:32 Uhr,Gefährliche Körperverletzung in Öffentlichkeit,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1541393.php,Ereignisort:Mitte,"Nr. 0686
Gestern Abend alarmierten Zeugen die Polizei zu einer gefährlichen Körperverletzung nach Mitte. Nach bisherigem Ermittlungstand habe ein 26-Jähriger gegen 21 Uhr in der Panoramastraße sich mehrere Pfandflaschen sowie eine abgestellte Tasche von einer Bank genommen und alles in seine mitgeführte Tasche verstaut. Daraufhin sei die 24-jährige Besitzerin der Handtasche gemeinsam mit einem 21-jährigen Freund auf den Mann zugegangen und habe das Aushändigen der Handtasche verlangt. Der 26-Jährige habe die Tasche anstandslos ausgehändigt, woraufhin der Jüngere dem Älteren mehrfach mit der Faust ins Gesicht geschlagen haben soll. Zwei Heranwachsende im Alter 18 und 19 Jahren sowie ein 23-Jähriger beobachteten den Vorfall und eilten zu Hilfe. Dabei habe der Tatverdächtige ein Reizgas aus der Tasche geholt und das in die Richtung der drei gesprüht, die dadurch Augenreizungen erlitten. Sie kamen zur ambulanten Behandlungen in eine Klinik. Polizeikräfte brachten den
    Tatverdächtigen zur Feststellung seiner Personalien zur Polizeiwache am Kottbusser Tor. Im Anschluss konnte er seinen Weg fortsetzen. Der 26-Jährige wurde in einem Supermarkt mit einer Kopfverletzung vorgefunden. Alarmierte Rettungskräften brachten ihn für eine ambulante Behandlung in ein Krankenhaus. Die weiteren, noch andauernden Ermittlungen hat ein Fachkommissariat der Direktion 5 (City) übernommen.",,Gewaltverbrechen
