date,title,link,location,description,en_title
21.01.2020 10:55 Uhr,Zigarette und Drogen mit Messer gefordert - Festnahme,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.885545.php,Ereignisort:Spandau,"Nr. 0190
Gestern Nachmittag wurde ein Mann nach versuchten räuberischen Erpressungen in Spandau vorläufig festgenommen. Nach bisherigen Ermittlungen soll der 49-jährige Tatverdächtige gegen 18 Uhr im Altstädter Ring einen 32-Jährigen angesprochen und nach einer Zigarette gefragt haben. Als Letzterer dies abgelehnt hatte, soll der Tatverdächtige seiner Forderung durch das Vorhalten eines Messers Nachdruck verliehen haben. Der Bedrohte sprach daraufhin beruhigend auf den Tatverdächtigen ein, der in der Folge von ihm abgelassen und nun einen 17-Jährigen nach Drogen gefragt haben soll, wobei er mit dem Messer in seinen Händen hantiert haben soll. Der 32-Jährige habe den 17-Jährigen von dem Mann weggezogen. Zwischenzeitlich alarmierte Polizeikräfte nahmen den Tatverdächtigen fest und beschlagnahmten das Messer. Anschließende Ermittlungen ergaben, dass der Tatverdächtige zuvor gegen 17.20 Uhr in der Altstadt Spandau versucht haben soll, eine Hose aus einem Bekleidungsgeschäft
    zu entwenden. Als er von einer nacheilenden Angestellten und einer Passantin auf den Diebstahl angesprochen worden war, soll er ein Messer gezogen und beide damit bedroht haben. Der Tatverdächtige wurde zur erkennungsdienstlichen Behandlung und Blutentnahme in einen Polizeigewahrsam gebracht und im Anschluss dem Raubkommissariat der Polizeidirektion 2 übergeben.",
21.01.2020 10:50 Uhr,Festnahme nach Drogenverkauf an Minderjährigen,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.885538.php,Ereignisort:Friedrichshain-Kreuzberg,"Nr. 0189
Polizeikräfte einer Einsatzeinheit nahmen gestern Abend einen Mann nach illegalem Drogenhandel in Kreuzberg fest und beschlagnahmten hierbei Drogen und Bargeld. Gegen 19.10 Uhr beobachteten zivile Einsatzkräfte der 14. Einsatzhundertschaft in der Falckensteinstraße, wie der 22-Jährige mutmaßlich Drogen an einen Jugendlichen verkaufte. Der Jugendliche ging dann mit seinem 21-jährigen Begleiter zum U-Bahnhof Schlesisches Tor und stieg in die U-Bahn in Richtung Warschauer Straße. Die Zivilkräfte kontrollierten ihn dort und fanden ein Tütchen Cannabis in seiner Jackentasche. Nach Angaben des 17-Jährigen habe er die Drogen gekauft, nachdem er am U-Bahnhof Schlesisches Tor von einem Unbekannten angesprochen und zum Tatverdächtigen in die Falckensteinstraße gebracht worden war. Nachdem der mutmaßliche Rauschgifthändler gegen 19.50 Uhr wieder in der Straße erschien, nahmen ihn die Beamtin und ihre vier Kollegen fest. Bei ihm fanden sie zehn Tütchen Cannabis, 53 Ecstasy
    Tabletten und 220 Euro Bargeld. Der 22-Jährige wurde in ein Gewahrsam gebracht und dort nach einer erkennungsdienstlichen Behandlung für die Kriminalpolizei der Polizeidirektion 5 eingeliefert. Gegen ihn und den 17-jährigen Käufer wurden Strafermittlungsverfahren wegen des Unerlaubten Handels und des Erwerbs von Marihuana eingeleitet. Der Jugendliche konnte nach der Feststellung seiner Personalien seinen Weg fortsetzen.",
21.01.2020 10:43 Uhr,Auto auf Parkplatz brannte,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.885531.php,Ereignisort:Spandau,"Nr. 0188
In Staaken brannte heute früh ein Auto auf einem Parkplatz. Nach den bisherigen Ermittlungen stellte ein Fußgänger gegen 3.30 Uhr das brennende Auto in der Obstallee fest und alarmierte die Feuerwehr. Brandbekämpfer löschten die Flammen. Der Opel brannte fast vollständig aus. Durch die Hitzeeinwirkung wurden drei weitere dort geparkte Wagen beschädigt. Die weiteren Ermittlungen hat ein Brandkommissariat beim Landeskriminalamt Berlin übernommen.",
21.01.2020 09:41 Uhr,Mitarbeiter der BVG mit Schlagstock attackiert - Festnahme,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.885475.php,Ereignisort:Mitte,"Nr. 0187
Ein Mitarbeiter der BVG wurde gestern Mittag von einem Mann mit einem Teleskopschlagstock auf einem U-Bahnhof in Mitte angegriffen und leicht verletzt. Die Flucht gelang dem alkoholisierten und aggressiv auftretenden 33-Jährigen jedoch nicht, da er von dem 40-jährigen Mitarbeiter, nach dem Angriff auf dem U-Bahnhof Rosenthaler Platz, verfolgt und niedergerungen wurde. Vorausgegangen war ein Vorfall auf dem U-Bahnhof. Kurz nach 12 Uhr hielt sich der 33-Jährige dort mit drei weiteren Männern auf, mit denen er gemeinsam vorbeilaufende Fahrgäste lautstark anpöbelte. Der Mitarbeiter verwies die „Schreihälse“ des Bahnhofs, die seiner Anweisung nur widerwillig nachkamen. Stattdessen soll der Tatverdächtige seinen Teleskopschlagstock aus seinem Rucksack gezogen und damit dem 40-Jährigen auf den Rücken geschlagen haben. Darüber hinaus soll er den Mitarbeiter bespuckt und beleidigt haben. Nun suchte der Alkoholisierte das „Weite“ und rannte aus dem Bahnhof. Jedoch war
    der 40-Jährige schneller, holte den Mann ein und hielt ihn am Boden bis zum Eintreffen der Polizei fest. Eine vor Ort durchgeführte Atemalkoholmessung ergab einen Wert von rund 0,8 Promille. Nach einer erkennungsdienstlichen Behandlung und einer Blutentnahme kam der Festgenommene wieder auf freien Fuß.",
21.01.2020 09:32 Uhr,Festnahmen nach versuchtem Wohnungseinbruch,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.885452.php,Ereignisort:Mitte,"Nr. 0185
Gestern Abend sind nach einem versuchten Wohnungseinbruch in Mitte drei Männer vorläufig festgenommen worden. Nach bisherigen Erkenntnissen beobachteten ein Polizeikommissaranwärter außer Dienst und ein Anwohner der Barfusstraße gegen 19.30 Uhr die Männer, die auf der Rückseite des Wohnhauses durch das Gebüsch geschlichen und zwischen Balkonen im Hochparterre hin und her gelaufen waren. Kurz darauf hörten die Zeugen ein lautes Klirren, woraufhin sie die Polizei alarmierten. Nachdem die Einsatzkräfte am Ort eingetroffen waren, sprangen zwei Tatverdächtige vom Balkon und versuchten zu flüchten. Polizeibeamte folgten ihnen und nahmen sie kurz darauf fest. Der dritte Tatverdächtige stand noch auf dem Balkon und wurde dort von einem Polizisten festgenommen. Bei den anschließenden Ermittlungen am Ort entdeckten die Einsatzkräfte eine beschädigte Balkontür und fanden einen Schraubendreher, der beschlagnahmt wurde. Die drei mutmaßlichen Wohnungseinbrecher im Alter von
    19, 21 und 25 Jahren wurden zu erkennungsdienstlichen Behandlungen in ein Polizeigewahrsam gebracht und im Anschluss dem Einbruchskommissariat der Polizeidirektion 3 übergeben.",
21.01.2020 09:10 Uhr,Duo eines Quartetts ins Netz gegangen,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.885419.php,Ereignisort:Charlottenburg-Wilmersdorf,"Nr. 0184
Polizisten nahmen gestern Abend eine Frau und einen Mann in Grunewald fest. Zuvor bemerkte eine Anwohnerin der Fontanestraße, als sie gegen 18.10 Uhr nachhause kam, eine Frau auf dem Gehweg vor ihrem Wohnhaus. Zusätzlich fiel ihr auf, dass die Jalousien ihrer Fenster – untypischerweise – nicht heruntergerollt waren, und ging einige Schritte zurück, um diese zu überprüfen. In diesem Moment sprangen drei Männer aus dem Gebüsch vor ihren Fenstern hervor und flüchteten mit der Frau in Richtung S-Bahnhof Grunewald. Aufmerksam gewordene Polizistinnen und Polizisten verfolgten die Flüchtenden und konnten die Frau und einen Mann am S-Bahnhof Westkreuz festnehmen. Sie brachten die 31-Jährige und den 28-Jährigen in ein Gewahrsam, wo sie erkennungsdienstlich behandelt und der Kriminalpolizei überstellt wurden. Bei dem Duo fanden die Einsatzkräfte Einbruchswerkzeug und Schmuck und leiteten ein Strafermittlungsverfahren wegen des Verdachts des Wohnungseinbruches ein.
    Die zwei Komplizen der Festgenommenen, die das Quartett vollständig gemacht hätten, konnten unerkannt flüchten.",
21.01.2020 08:53 Uhr,Wildschwein von seinen Leiden erlöst,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.885408.php,Ereignisort:Spandau,"Nr. 0183
Polizeibeamte in Hakenfelde mussten in der vergangenen Nacht ein Tier von seinen Leiden erlösen. Das Wildschwein war bei einem Verkehrsunfall in der Niederneuendorfer Allee schwer verletzt worden, so dass ein Polizeibeamter unter Ausschluss einer Gefährdung von Personen gegen 23.50 Uhr einen Schuss auf das verletzte Tier abgab.",
21.01.2020 08:50 Uhr,Zeitungsladen überfallen,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.885404.php,Ereignisort:Tempelhof-Schöneberg,"Nr. 0182
Ein Unbekannter hat gestern Abend den Angestellten eines Zeitungsladens in Lichtenrade überfallen. Nach derzeitigen Erkenntnissen betrat der Mann das Geschäft in der Straße Alt-Lichtenrade gegen 17.50 Uhr, soll den 40 Jahre alten Angestellten mit einer Pistole bedroht und auf die Kasse gedeutet haben. Der Bedrohte überreichte dem Kriminellen Geld, woraufhin dieser mit der Beute in einen vor dem Geschäft wartendes Auto stieg und flüchtete. Der Überfallene blieb unverletzt. Die Ermittlungen dauern an.",
20.01.2020 14:23 Uhr,Zwei verletzte Einsatzkräfte nach Angriff mit Feuerlöscher,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.885238.php,Ereignisort:Friedrichshain-Kreuzberg,"Nr. 0181
Eine 31-jährige Polizeimeisterin und ein 32-jähriger Polizeiobermeister wurden in der vergangenen Nacht bei einem Einsatz in Friedrichshain leicht verletzt. Gegen 23 Uhr alarmierten Zeugen die Berliner Feuerwehr und Polizei in die Rigaer Straße Ecke Liebigstraße, nachdem Unbekannte auf der Fahrbahn Weihnachtsbäume und Unrat angezündet hatten. Etwa 15 schwarz gekleidet Personen standen zu dem Zeitpunkt in unmittelbarer Nähe zum Feuer. Einsatzkräfte löschten den Brand, durch den keine Personen verletzt wurden. Knapp eine halbe Stunde später brannte erneut Müll sowie ein E-Scooter auf der Fahrbahn. Etwa zehn Personen standen erneut in der Nähe des Feuers, zogen sich jedoch in ein Haus in der Liebigstraße zurück. Als sich Einsatzkräfte einer Einsatzhundertschaft der Eingangstür näherten, sprühte mindestens eine unbekannte Person Feuerlöschpulver einer Polizistin und einem Polizisten ins Gesicht. Beide Dienstkräfte erlitten Atemwegsreizungen, mussten zunächst
    jedoch nicht behandelt werden. Der Polizeiliche Staatsschutz der Polizei Berlin führt die Ermittlungen wegen gefährlicher Körperverletzung und Brandstiftung.",
20.01.2020 10:45 Uhr,Volksverhetzungen,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.885017.php,Ereignisort:bezirksübergreifend,"Friedrichshain-Kreuzberg/Lichtenberg
Gestern Nachmittag kam es in Friedrichshain durch einen 36-Jährigen und am Abend in Lichtenberg durch einen 31-Jährigen zu Volksverhetzungen.
Nr. 0179
Gegen 16.30 Uhr alarmierte eine 35-jährige Nachbarin wegen Lärms die Polizei zur Corinthstraße in Friedrichshain. Als die Einsatzkräfte zur Ruhe aufgefordert und abgerückt waren, soll der 36-jährige Lärmverursacher einen Zettel mit volksverhetzendem Inhalt an der Wohnungstür der Beschwerdeführerin angebracht haben. Bei der anschließenden Wohnungsdurchsuchung wurde der mutmaßliche Volksverhetzer alkoholisiert in seiner Wohnung aufgefunden, umfangreiches Beweismaterial wurde beschlagnahmt. Die freiwillig gestattete Atemalkoholkonzentrationsmessung erbrachte einen Wert von circa 1,6 Promille. Der Tatverdächtige wurde nach erkennungsdienstlichen Maßnahmen aus dem Polizeilichen Gewahrsam entlassen.
Nr. 0180
Einsatzkräfte nahmen gestern gegen 20.20 Uhr einen 31-Jährigen am U-Bahnhof Frankfurter Allee in Lichtenberg fest. Einem Zeugen war der 31-Jährige zunächst durch Betteln mit volksverhetzendem Inhalt aufgefallen. Nachdem der mutmaßliche Volksverhetzer dann eine 26-Jährige auf ähnliche Weise angebettelt und bespuckt haben soll, alarmierte der 49-jährige Zeuge die Polizei. Bis die Einsatzkräfte eintrafen, soll der Tatverdächtige dann noch den Hitlergruß gezeigt und „Heil Hitler“ gerufen haben. Die Atemalkoholkonzentrationsmessung erbrachte einen Wert von rund 2,2 Promille. Der 31-Jährige wurde nach erkennungsdienstlichen Maßnahmen und einer Blutentnahme wieder auf freien Fuß gesetzt.
In beiden Fällen ermittelt nun der Polizeiliche Staatsschutz beim Landeskriminalamt.",
20.01.2020 09:12 Uhr,Feuer an Schulgebäude,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.884933.php,Ereignisort:Charlottenburg-Wilmersdorf,"Nr. 0178
Unbekannte haben in der vergangenen Nacht ein Feuer an einem Schulgebäude in Charlottenburg gelegt. Anwohner alarmierten kurz vor 23 Uhr die Berliner Feuerwehr und die Polizei in die Schillerstraße, als sie die Flammen an der auf dem Schulgelände befindlichen Sporthalle emporsteigen sahen. Einsatzkräfte löschten den Brand, durch den glücklicherweise keine Menschen verletzt wurden. Ein Brandkommissariat des Landeskriminalamtes führt die Ermittlungen.",
19.01.2020 16:45 Uhr,Radfahrerin von BVG-Bus überrollt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.884872.php,Ereignisort:Treptow-Köpenick,"Nr. 0177
Bei einem Verkehrsunfall in Johannisthal ist heute Mittag eine Radfahrerin ums Leben gekommen. Nach derzeitigen Erkenntnissen bog der Fahrer eines BVG-Busses der Linie 265 gegen 12.20 Uhr vom Groß-Berliner Damm nach rechts in die Pilotenstraße ab und übersah hierbei offenbar eine Radfahrerin, die auf dem Radweg des Groß-Berliner Damms fuhr und geradeaus in Richtung Segelfliegerdamm weiterfahren wollte. Eine Ampelregelung ist an der Kreuzung nicht vorhanden. Die Frau geriet mit ihrem Fahrrad unter das Fahrzeug und wurde überrollt. Sie starb noch an der Unfallstelle. Der Busfahrer erlitt einen Schock und wurde von Rettungskräften zur Behandlung in ein Krankenhaus gebracht. Während der Unfallaufnahme musste der Groß-Berliner Damm in Richtung Segelfliegerdamm gesperrt bleiben. Die Ermittlungen zur genauen Unfallursache dauern an.",
19.01.2020 14:28 Uhr,Wohnungseinbrecher festgenommen,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.884863.php,Ereignisort:Reinickendorf,"Nr. 0176
Polizisten nahmen gestern Abend zwei mutmaßliche Einbrecher in Wittenau fest. Ein Anwohner des Windhalmwegs beobachtete kurz vor 18 Uhr einen Mann dabei, wie dieser versuchte, über einen Balkon an einem Mehrfamilienhaus in eine Wohnung im Hochparterre zu gelangen. Der Anwohner alarmierte die Polizei und sprach den Mann an, der daraufhin flüchtete. Zeitgleich nahm der Zeuge drei weitere Personen wahr, allerdings schon in der Wohnung, die über ein Seitenfenster aus der Wohnung flüchteten. Mittlerweile eingetroffene Polizeikräfte nahmen in der Nähe zwei der flüchtigen Tatverdächtigen fest und brachten die beiden 33 und 35 Jahre alten Männer in ein Gewahrsam. Dort wurden sie der Kriminalpolizei überstellt, der 35-Jährige jedoch erst nachdem er erkennungsdienstlich behandelt wurde. In der Nähe des Tatortes fanden Polizisten noch Schmuck, der aus der Wohnung stammte, und stellten ihn sicher. Das zuständige Kommissariat der Polizeidirektion 1 ermittelt.",
19.01.2020 12:53 Uhr,Viel zu schnell unterwegs,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.884851.php,Ereignisort:Neukölln,"Nr. 0175
Ein Autofahrer missachtete gestern Abend in Rudow das Geschwindigkeitsgebot auf der Bundesautobahn BAB113 erheblich. Einer Streife der Autobahnpolizei fiel gegen 20 Uhr ein VW Golf R auf, der in Fahrtrichtung Schönfeld unterwegs war und den zivilen Polizeiwagen mit deutlich überhöhter Geschwindigkeit überholte. Die Polizeikräfte führten daraufhin eine Geschwindigkeitsmessung durch und stellten fest, dass der VW-Fahrer mit 214 km/h unterwegs war, obwohl dort nur 80 km/h erlaubt waren. Anschließend stoppten sie den Wagen und belehrten den 23-Jährigen Kraftfahrer rechtlich, der sich zu dem Tatvorwurf nicht äußern wollte. Der junge Mann muss nun mit einem Bußgeld von mindestens 680 Euro, drei Monaten Fahrverbot und zwei Punkten im Fahreignungsregister des Kraftfahrtbundesamtes rechnen.",
19.01.2020 11:33 Uhr,Autofahrerin erfasst Fußgängerinnen,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.884849.php,Ereignisort:Reinickendorf,"Nr. 0174
Eine Autofahrerin erfasste gestern Nachmittag zwei Fußgängerinnen in Reinickendorf. Nach bisherigen Erkenntnissen war die 45-Jährige mit ihrem Daihatsu gegen 17 Uhr auf der Humboldtstraße in Richtung Auguste-Viktoria-Allee unterwegs. An der Kreuzung Ollenhauer Straße bog sie nach links in die Ollenhauer Straße ab. Dabei erfasste sie eine 43-Jährige und ihre 16-jährige Tochter die gerade bei Grün die Ollenhauer Straße überquerten. Durch den Zusammenstoß stürzten Beide zu Boden und erlitten schwere Kopf- und Rumpfverletzungen. Alarmierte Rettungssanitäter brachten sie zu stationären Behandlungen in ein Krankenhaus. Der Verkehrsermittlungsdienst der Polizeidirektion 1 ermittelt.",
19.01.2020 11:31 Uhr,"Erst rassistisch beleidigt, dann gedroht",https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.884848.php,Ereignisort:Friedrichshain-Kreuzberg,"Nr. 0173
Ein Mann soll gestern Mittag in Friedrichshain gegen einen Passanten Beleidigungen ausgestoßen und einen Dritten bedroht haben. Nach ersten Erkenntnissen und Zeugenaussagen begegnete dem 36-jährigen Fußgänger gegen 12.30 Uhr an der Kreuzung Jessnerstraße/Oderstraße ein Unbekannter, der ihn zunächst rassistisch beleidigt und gleich darauf noch nationalsozialistische Parolen hinterhergerufen haben soll. Ein 29-jähriger Passant, der den Tatverdächtigen aufforderte das Rufen derartiger Parolen zu unterlassen, soll dann den mutmaßlichen Pöbler sogleich mit einem Messer bedroht worden sein. Bevor der Mann anschließend in einen nahegelegenen Supermarkt ging, wo er von zwischenzeitlich alarmierten Polizisten im Kassenbereich festgenommen wurde, soll er mit seinem Messer noch in ein Hinterrad eines abgestellten Fahrrades gestochen haben. Im Markt solidarisierten sich einige Kunden mit dem 49-jährigen Tatverdächtigen gegen die polizeilichen Maßnahmen und mussten von den
    Einsatzkräften abgedrängt werden. Eine freiwillige Atemalkoholmessung bei dem 49-Jährigen ergab einen Wert von rund 0,8 Promille. Da er während der polizeilichen Maßnahmen selbst angegeben haben soll verwirrt zu sein, brachten ihn die Polizeibeamten in eine Fachklinik. Nach einem Gespräch mit einer Psychiaterin, lehnte diese eine stationäre Aufnahme ab. Der 49-Jährige wurde nach Beendigung der polizeilichen Maßnahmen, unter anderem der Beschlagnahme des Messers, wieder auf freien Fuß gesetzt. Er muss sich nun wegen des Verdachts der Volksverhetzung, Bedrohung mit Waffen und Sachbeschädigung verantworten. Die Strafermittlungsverfahren ermittelt der Polizeiliche Staatsschutz beim Landeskriminalamt.",
19.01.2020 11:27 Uhr,Homophob beleidigt und versucht zu schlagen,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.884847.php,Ereignisort:Charlottenburg-Wilmersdorf,"Nr. 0172
Ein Jugendlicher soll gestern Abend in Charlottenburg einen anderen Jugendlichen homophob beleidigt und versucht haben, ihn mit einem Gürtel zu schlagen. Gegen 19 Uhr wurden Polizeikräfte in der Hardenbergstraße von mehreren Jugendlichen angesprochen, die angaben, dass ein 16-Jähriger aus einer anderen Gruppe Jugendlicher auf sie zugekommen sein und einen 15-Jährigen homophob beleidigt haben soll. Zudem habe der 16-Jährige versucht den Jüngeren mit einem Gürtel zu schlagen, ihn jedoch nicht getroffen. Der 16-Jährige bestritt die Vorwürfe. Die Polizeikräfte nahmen die Personalien aller Beteiligten auf und fertigten Strafanzeigen wegen Beleidigung und versuchter gefährlicher Körperverletzung.",
19.01.2020 11:20 Uhr,Körperverletzung und Beleidigung,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.884846.php,Ereignisort:Lichtenberg,"Nr. 0171
Körperverletzung und Beleidigung: In Rummelsburg kam es gestern Abend zu einem Polizeieinsatz aufgrund einer Auseinandersetzung zwischen mehreren Männern. Nach derzeitigen Erkenntnissen soll ein 31-Jähriger gegen 19.40 Uhr einem 21-Jährigen, nach dessen Angaben, in die Leopoldstraße gefolgt sein. Der aus Guinea stammende Mann gab später an, er habe sich durch das Verhalten des ihm Unbekannten bedroht gefühlt und diesen deshalb gebeten, ihm nicht weiter zu folgen. Der 31-Jährige soll daraufhin auf den Jüngeren zugestürmt sein. Der 21-Jährige hatte daraufhin eine fast leere PET- Flasche in Richtung des sich ihm bedrohlich nähernden Mannes geworfen, der ihm hinterherrannte. Ein 39 Jahre alter Mann, der Zeuge der Situation geworden war, hatte daraufhin versucht den Streit zu schlichten, und bekam daraufhin einen Faustschlag von dem 31-Jährigen ins Gesicht. Im Zuge des daraufhin entstandenen Gerangels soll der 31-Jährige mehrfach fremdenfeindliche und rassistische
    Beleidigungen gerufen haben. Ein Versuch, den aggressiven 31-Jährigen festzuhalten misslang zunächst. Die beiden anderen Männer folgten ihm jedoch bis zum Eintreffen der inzwischen alarmierten Polizei, die die Personalien aller Beteiligten aufnahm und Strafanzeigen wegen Körperverletzung, Gefährlicher Körperverletzung, Bedrohung und Beleidigung schrieb. Der 39-Jährige erlitt durch den Faustschlag leichte Verletzungen, verzichtete jedoch zunächst auf eine ärztliche Behandlung. Die Ermittlungen dauern an.",
18.01.2020 17:10 Uhr,19-Jähriger nach Angriff mit Flasche verletzt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.884845.php,Ereignisort:Friedrichshain-Kreuzberg,"Nr. 0170
Im Rahmen von Beziehungsstreitigkeiten erlitt ein 19-Jähriger heute früh in Kreuzberg mehrere Verletzungen und musste stationär in einer Klinik aufgenommen werden. Den ersten Ermittlungen und Zeugenaussagen zufolge soll der junge Mann gegen 6 Uhr in der Köpenicker Straße, aus einer Gruppe von drei Männern heraus, mit Flaschen beworfen und am Kopf getroffen worden sein, wodurch er sich eine Platzwunde zuzog. Der junge Mann ergriff die Flucht, wurde jedoch von einem der Tatverdächtigen, mit der Absicht ihn mit einer abgebrochenen Flasche anzugreifen, verfolgt. Bei der folgenden körperlichen Auseinandersetzung soll der 21-jährige Angreifer den 19-Jährigen am Hals verletzt haben. Durch Begleiter des Verletzten sowie einem hinzueilenden Zeugen konnten weitere Angriffe gegen den jungen Mann unterbunden werden, worauf die drei Männer in Richtung Skalitzer Straße flohen. Der Verletzte und seine Begleiter flüchteten in die Eisenbahnstraße, in der der Heranwachsende das
    Bewusstsein verlor und zusammenbrach. Hinzualarmierte Rettungskräfte verbrachten ihn in ein Krankenhaus, in dem er operiert und stationär aufgenommen wurde. Lebensgefahr bestand nicht. Die Kriminalpolizei der Polizeidirektion 5 leitete ein Strafermittlungsverfahren ein und übernahm die weiteren Ermittlungen.",
18.01.2020 15:44 Uhr,Verkehrsunfall nach Geschäftseinbruch,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.884843.php,Ereignisort:Charlottenburg-Wilmersdorf,"Nr. 0169
Unbekannte sind in der vergangenen Nacht in ein Elektronikgeschäft in Charlottenburg eingebrochen und mit Beute geflüchtet. Ein Mitarbeiter einer Sicherheitsfirma alarmierte gegen 6.10 Uhr die Polizei in die Wilmersdorfer Straße, nachdem er feststellte, dass in das Geschäft eingebrochen worden war. Nach derzeitigen Ermittlungen haben sich die unbekannten Täter über den Hof gewaltsam Zugang zu dem im Erdgeschoss gelegenen Geschäft verschafft und dort einen Metallschrank aufgebrochen, um an darin gelagerte Handys zu gelangen. Die Unbekannten flüchteten anschließend mit einem Audi, an dem gestohlene Kennzeichen angebracht waren, über die Kantstraße. Aus Richtung Wilmersdorfer Straße in Richtung Witzlebenstraße fahrend, stießen sie in Folge des Fahrens bei Rot, auf der Kreuzung Kantstraße/Windscheidstraße mit einem Toyota zusammen, der die Windscheidstraße aus Richtung Stuttgarter Platz, in Richtung Suarezstraße befuhr. Beide Autos gerieten durch den Zusammenstoß
    mehrfach ins Schleudern. Während der Toyota im Kreuzungsbereich zu Stehen kam, wurde der Audi auf den Gehweg geschleudert, wo dieser schließlich auch zum Stillstand kam. Anschließend verließen die drei Insassen den schwer beschädigten Wagen und flüchteten zu Fuß weiter. Der 38-jährige Fahrer des Toyotas wurde leicht verletzt, lehnte eine ärztliche Behandlung jedoch ab. Sein 36-jähriger Beifahrer wurde ebenfalls leicht verletzt und zur ambulanten Behandlung in eine Klinik gebracht. Die Kriminalpolizei der Direktion 2 hat die weiteren Ermittlungen übernommen.",
18.01.2020 15:09 Uhr,Passanten um Hilfe gebeten – Täter flüchteten,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.884842.php,Ereignisort:Charlottenburg-Wilmersdorf,"Nr. 0168
Zwei Unbekannte beraubten vergangene Nacht einen Jugendlichen in Wilmersdorf. Nach bisherigen Erkenntnissen folgten dem 16-Jährigen gegen 1.30 Uhr zwei Unbekannte auf seinem Weg vom S-Bahnsteig des Bahnhofes Bundesplatz zur U-Bahn und sprachen ihn an. Ein Täter des Duos hielt ihn nun an seiner Jacke fest, während beide ihn aufforderten, mit ihnen zurück auf den S-Bahnsteig zu kommen. Auf der Zwischenebene des Bahnhofs forderten sie die Herausgabe von Geld und Wertgegenständen, woraufhin er ihnen seine Fahrkarte der BVG und Personaldokumente übergab. Mittlerweile auf dem S-Bahnsteig angekommen, bedrohte ihn einer der Täter mit einem Messer, doch der 16-Jährige weigerte sich seine Wertsachen herauszugeben, worauf ihm der Unbekannte mit der Faust ins Gesicht schlug. Zu Boden gestoßen forderten ihn die Räuber erneut auf, seine Wertgegenstände auszuhändigen. Sich weiterhin weigernd, bat der Jugendliche andere Fahrgäste um Hilfe, die ihn auch unterstützten. Der Täter mit
    dem Messer bedrohte damit noch einen 23-jährigen Fahrgast, bevor beide unerkannt in unbekannte Richtung flüchteten. Eine weitere Zeugin alarmierte die Polizei. Der 16-Jährige erlitt zwar leichte Verletzungen, verzichtete jedoch auf ärztliche Hilfe. Das Raubkommissariat der Polizeidirektion 2 hat die weiteren Ermittlungen übernommen.",
18.01.2020 11:49 Uhr,Fremdenfeindlich beleidigt und bedroht,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.884841.php,Ereignisort:Marzahn-Hellersdorf,"Nr. 0167
Gestern Mittag sollen in Marzahn zwei Heranwachsende fremdenfeindlich beleidigt und anschließend bedroht worden sein. Die beiden jungen Männer im Alter von 18 und 19 Jahren verließen nach derzeitigem Ermittlungsstand gegen 13.15 Uhr ein Fitnessstudio in der Märkischen Allee, als sie dabei von einem Mann wegen ihrer Herkunft beleidigt worden sein sollen, der ihnen gerade entgegenkam. Kurz darauf soll es zu einer Rangelei zwischen dem 19-Jährigen und dem 37-jährigen Tatverdächtigen gekommen sein, bei der sich der Beleidigte mit einem Faustschlag zur Wehr gesetzt haben soll und der mutmaßliche Angreifer daraufhin von dem 19-Jährigen abließ. Nachdem der 37-Jährige die beiden unverletzt gebliebenen jungen Männer noch bedroht und versucht haben soll gegen deren Auto zu treten, entfernte er sich vom Ort. Alarmierte Polizeikräfte konnten die Identität des Flüchtigen ermitteln, sodass gegen diesen Strafermittlungsverfahren wegen des Verdachts der Körperverletzung, der
    Beleidigung und der Sachbeschädigung eingeleitet wurden, die der Polizeiliche Staatsschutz beim Landeskriminalamt führt.",
